Signal Photons,Reflectivity,Channel,Ambiant Photons,Range,Raw Timestamp,Point:0,Point:1,Point:2,Point ID,Angle,Range(m)
68,15,8,128,2375,610688000000.0,-2.35996,-0.260839,-0.0561626,8056,3.153561747156303,2.374331102757364
0,0,0,0,0,0.0,0.0,0.0,0.0,8057,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,8058,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,8059,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,8060,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,8061,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,8062,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,8063,,0.0
924,134,0,199,5032,610688000000.0,-4.82308,-0.51662,1.33702,8064,3.0569380423973564,4.850669738376341
919,133,1,165,5003,610688000000.0,-4.84168,-0.516142,1.14823,8065,3.0424863336633514,4.8691136551290315
850,128,2,155,4963,610688000000.0,-4.84179,-0.514618,0.959843,8066,3.0335015548013122,4.869061725838357
902,130,3,163,4942,610688000000.0,-4.85315,-0.514716,0.77706,8067,3.027025722734543,4.880368580666423
929,131,4,212,4919,610688000000.0,-4.85569,-0.512079,0.596378,8068,3.010068113631721,4.882617154594552
935,131,5,156,4913,610688000000.0,-4.86827,-0.511864,0.418359,8069,3.0010954060307156,4.8951054684650055
656,119,6,153,4093,610688000000.0,-4.06576,-0.426589,0.200344,8070,2.994845552656529,4.088078100100462
645,119,7,122,4074,610688000000.0,-4.05158,-0.423675,0.0513956,8071,2.9848706185509095,4.0736716855958095
105,23,8,123,2379,610688000000.0,-2.36549,-0.246769,-0.0562577,8072,2.9777899599153086,2.3783266973780117
0,0,0,0,0,0.0,0.0,0.0,0.0,8073,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,8074,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,8075,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,8076,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,8077,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,8078,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,8079,,0.0
915,134,0,208,5037,610688000000.0,-4.83095,-0.4875,1.33835,8080,2.881157568421727,4.85548495543957
896,132,1,165,4995,610688000000.0,-4.83701,-0.485646,1.14638,8081,2.8667016023834773,4.861328807786612
896,132,2,150,4963,610688000000.0,-4.84486,-0.4849,0.959843,8082,2.8577203124695454,4.869065252140291
910,131,3,151,4942,610688000000.0,-4.85622,-0.484928,0.77706,8083,2.851242990860744,4.880371692154605
912,130,4,211,4926,610688000000.0,-4.86566,-0.482962,0.597229,8084,2.8342856008111648,4.889570485128934
902,128,5,127,4898,610688000000.0,-4.85645,-0.480511,0.417078,8085,2.825308154171125,4.8801636677083895
647,119,6,172,4080,610688000000.0,-4.05538,-0.400357,0.199706,8086,2.8190549150274427,4.075094191776309
714,123,7,103,4079,610688000000.0,-4.05908,-0.399297,0.0514589,8087,2.8090924734131013,4.0786723992751615
100,22,8,126,2379,610688000000.0,-2.36696,-0.232249,-0.0562577,8088,2.801996500311516,2.3783269833227307
0,0,0,0,0,0.0,0.0,0.0,0.0,8089,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,8090,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,8091,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,8092,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,8093,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,8094,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,8095,,0.0
934,135,0,191,5046,610688000000.0,-4.84249,-0.458668,1.34075,8096,2.705382188849616,4.864163415668104
911,132,1,193,5007,610688000000.0,-4.85153,-0.457053,1.14915,8097,2.690918747716259,4.873011469893028
882,131,2,151,4970,610688000000.0,-4.85458,-0.455806,0.9612,8098,2.681943707852724,4.875931304482868
888,129,3,145,4932,610688000000.0,-4.84927,-0.4542,0.775483,8099,2.675458387878107,4.87049455116213
958,133,4,189,4929,610688000000.0,-4.8715,-0.453374,0.597593,8100,2.6585042354283135,4.892551505490362
937,131,5,156,4899,610688000000.0,-4.8603,-0.450795,0.417164,8101,2.6495243066570535,4.8811609502274145
639,118,6,142,4069,610688000000.0,-4.04682,-0.374454,0.199166,8102,2.643274940422269,4.064107271039484
707,123,7,91,4088,610688000000.0,-4.07042,-0.37521,0.0515728,8103,2.6333115462758325,4.087676787675367
83,18,8,136,2357,610688000000.0,-2.34644,-0.215706,-0.0557348,8104,2.626191948173326,2.356333964453256
0,0,0,0,0,0.0,0.0,0.0,0.0,8105,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,8106,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,8107,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,8108,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,8109,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,8110,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,8111,,0.0
923,134,0,201,5044,610688000000.0,-4.84329,-0.428776,1.34021,8112,2.529600075792546,4.862232705483767
892,131,1,145,5016,610688000000.0,-4.86297,-0.428044,1.15122,8113,2.5151367983776636,4.881772105172055
872,130,2,147,4981,610688000000.0,-4.86803,-0.426953,0.963332,8114,2.5061645746713626,4.886717195122816
912,131,3,150,4935,610688000000.0,-4.85492,-0.424695,0.775956,8115,2.4996752138395175,4.873460172138991
950,132,4,202,4928,610688000000.0,-4.8732,-0.423389,0.597472,8116,2.4827260286163755,4.89155767474135
926,130,5,132,4903,610688000000.0,-4.86694,-0.421308,0.417505,8117,2.4737457139222028,4.885141287052401
640,119,6,136,4067,610688000000.0,-4.04705,-0.349444,0.199067,8118,2.4674924272426533,4.062108419483162
714,123,7,123,4097,610688000000.0,-4.08161,-0.350998,0.0516867,8119,2.457528893742152,4.096674235047742
79,17,8,135,2348,610688000000.0,-2.33876,-0.200535,-0.0555209,8120,2.450395676508195,2.3473416078246903
0,0,0,0,0,0.0,0.0,0.0,0.0,8121,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,8122,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,8123,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,8124,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,8125,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,8126,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,8127,,0.0
963,137,0,188,5043,610688000000.0,-4.84487,-0.398971,1.33995,8128,2.3538186770736207,4.861269708187461
920,133,1,171,5019,610688000000.0,-4.86841,-0.398436,1.15191,8129,2.3393609465423695,4.884687008826256
913,132,2,158,4981,610688000000.0,-4.87056,-0.397076,0.963332,8130,2.330386553038024,4.886719151268671
914,132,3,151,4939,610688000000.0,-4.86137,-0.395218,0.776587,8131,2.3238955801873824,4.877408691551693
935,132,4,176,4926,610688000000.0,-4.87372,-0.393319,0.597229,8132,2.3069427231287563,4.8895650598147276
926,130,5,138,4913,610688000000.0,-4.87937,-0.392236,0.418359,8133,2.297965341838407,4.8951098738022205
657,119,6,151,4073,610688000000.0,-4.05509,-0.325084,0.199362,8134,2.291711532205323,4.068099619620444
689,122,7,122,4094,610688000000.0,-4.08069,-0.325709,0.0516487,8135,2.281755279691802,4.0936679431508605
69,15,8,143,2350,610688000000.0,-2.34194,-0.18634,-0.0555684,8136,2.2746206972292424,2.3493415160848796
0,0,0,0,0,0.0,0.0,0.0,0.0,8137,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,8138,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,8139,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,8140,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,8141,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,8142,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,8143,,0.0
920,134,0,206,5046,610688000000.0,-4.85011,-0.369456,1.34075,8144,2.1780400694536586,4.864161258432537
873,130,1,172,5025,610688000000.0,-4.87659,-0.368997,1.15329,8145,2.1635773534050706,4.890530524811086
885,131,2,142,4979,610688000000.0,-4.87095,-0.367035,0.962945,8146,2.1545992311793687,4.88475880609524
890,129,3,147,4942,610688000000.0,-4.86666,-0.365604,0.77706,8147,2.1481151534019682,4.880373534927014
973,134,4,174,4930,610688000000.0,-4.88,-0.363703,0.597715,8148,2.1311671527306295,4.893534496885559
951,132,5,136,4916,610688000000.0,-4.88466,-0.362511,0.418615,8149,2.1221889815722084,4.8980932556170265
649,119,6,128,4089,610688000000.0,-4.07295,-0.301377,0.200148,8150,2.115937900440943,4.084084940182929
697,122,7,125,4096,610688000000.0,-4.08461,-0.300811,0.051674,8151,2.105971303540373,4.095671631102889
81,18,8,158,2347,610688000000.0,-2.34004,-0.171747,-0.0554971,8152,2.0988456851776864,2.3463342118310853
0,0,0,0,0,0.0,0.0,0.0,0.0,8153,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,8154,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,8155,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,8156,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,8157,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,8158,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,8159,,0.0
929,135,0,199,5050,610688000000.0,-4.85613,-0.339958,1.34181,8160,2.0022561294507772,4.868014997785442
897,132,1,187,5033,610688000000.0,-4.88653,-0.339608,1.15513,8161,1.9877978312886855,4.898316959381456
907,132,2,155,4977,610688000000.0,-4.87115,-0.337005,0.962557,8162,1.978818706890165,4.882793738478516
936,133,3,146,4949,610688000000.0,-4.87571,-0.336212,0.778163,8163,1.9723366168403575,4.887288257617306
937,132,4,195,4932,610688000000.0,-4.88413,-0.333888,0.597958,8164,1.955379526544348,4.895529292471244
930,130,5,136,4904,610688000000.0,-4.87487,-0.33172,0.41759,8165,1.946400819868535,4.886143231148673
658,119,6,154,4098,610688000000.0,-4.08369,-0.276989,0.200589,8166,1.9401607022602774,4.0930730413982355
694,122,7,107,4098,610688000000.0,-4.08837,-0.275877,0.0516993,8167,1.9301900444538356,4.0976673090953835
89,19,8,156,2354,610688000000.0,-2.34804,-0.157855,-0.0556635,8168,1.9230584231428907,2.353340188460861
72,13,9,101,994,610688000000.0,-0.990014,-0.0659494,-0.0592555,8169,1.905552797802615,0.9922081654352376
0,0,0,0,0,0.0,0.0,0.0,0.0,8170,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,8171,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,8172,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,8173,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,8174,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,8175,,0.0
937,135,0,186,5056,610688000000.0,-4.8639,-0.310524,1.34341,8176,1.826476829271293,4.873802249227599
887,131,1,150,5024,610688000000.0,-4.87978,-0.309065,1.15306,8177,1.8120180244553485,4.8895576510176255
895,132,2,138,4974,610688000000.0,-4.87019,-0.306925,0.961975,8178,1.8030386079129794,4.879851800180514
929,132,3,146,4951,610688000000.0,-4.87965,-0.306413,0.778478,8179,1.7965582491507432,4.889260992120281
931,132,4,148,4917,610688000000.0,-4.87122,-0.302988,0.596135,8180,1.7795950648493983,4.880633772016089
920,129,5,157,4904,610688000000.0,-4.87681,-0.301802,0.41759,8181,1.7706202078988054,4.886139603337588
669,120,6,164,4087,610688000000.0,-4.07434,-0.251249,0.200049,8182,1.7643718338541667,4.08207943278925
690,122,7,134,4096,610688000000.0,-4.08799,-0.250664,0.051674,8183,1.7544111394906463,4.09566779426701
91,20,8,135,2364,610688000000.0,-2.35894,-0.144055,-0.0559012,8184,1.7472903699647475,2.3633344593233097
0,0,0,0,0,0.0,0.0,0.0,0.0,8185,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,8186,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,8187,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,8188,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,8189,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,8190,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,8191,,0.0
924,134,0,165,5057,610689000000.0,-4.86667,-0.280729,1.34368,8192,1.6506956740690373,4.874760061822633
883,130,1,179,5019,610689000000.0,-4.87672,-0.278839,1.15191,8193,1.6362351779782522,4.884685163479935
878,130,2,164,4977,610689000000.0,-4.87492,-0.277204,0.962557,8194,1.6272609531539892,4.8827950053238975
918,132,3,150,4953,610689000000.0,-4.88341,-0.276578,0.778794,8195,1.6207773825405436,4.891235898848469
959,133,4,165,4926,610689000000.0,-4.88191,-0.273594,0.597229,8196,1.6038191109013433,4.889570423353774
951,132,5,135,4920,610689000000.0,-4.89449,-0.272761,0.418956,8197,1.5948450073008533,4.902084344768152
670,120,6,149,4086,610689000000.0,-4.07481,-0.22619,0.2,8198,1.5885950559930788,4.081082999915586
681,121,7,121,4100,610689000000.0,-4.09345,-0.225796,0.0517246,8199,1.5786269047083112,4.099672759637774
98,21,8,140,2373,610689000000.0,-2.36876,-0.130073,-0.0561151,8200,1.5715304168502204,2.3723285866272823
0,0,0,0,0,0.0,0.0,0.0,0.0,8201,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,8202,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,8203,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,8204,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,8205,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,8206,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,8207,,0.0
960,136,0,187,5067,610689000000.0,-4.87793,-0.251359,1.34634,8208,1.4749169165003655,4.8844019523152475
896,132,1,191,5030,610689000000.0,-4.88903,-0.249457,1.15444,8209,1.4604583263984734,4.895389988116269
907,132,2,123,4980,610689000000.0,-4.87947,-0.247436,0.963138,8210,1.4514799044672309,4.885739663039364
920,132,3,171,4958,610689000000.0,-4.88994,-0.246858,0.779582,8211,1.4449997895684052,4.896167080049863
957,133,4,185,4934,610689000000.0,-4.89143,-0.24403,0.598201,8212,1.4280390734954256,4.8975134594812495
904,128,5,147,4920,610689000000.0,-4.89607,-0.242724,0.418956,8213,1.4190651272297496,4.902082861914515
642,119,6,152,4086,610689000000.0,-4.07612,-0.201183,0.2,8214,1.412812963030328,4.08108182396396
740,125,7,122,4100,610689000000.0,-4.09476,-0.200675,0.0517246,8215,1.4028464165799586,4.09967436673024
101,22,8,124,2381,610689000000.0,-2.3775,-0.115926,-0.0563052,8216,1.3957548243038147,2.3803245760769687
0,0,0,0,0,0.0,0.0,0.0,0.0,8217,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,8218,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,8219,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,8220,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,8221,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,8222,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,8223,,0.0
923,134,0,178,5062,610689000000.0,-4.87457,-0.221205,1.34501,8224,1.2991324111183151,4.879586492411525
911,132,1,156,5034,610689000000.0,-4.89436,-0.219629,1.15536,8225,1.284680572502584,4.899285326171666
893,132,2,146,4983,610689000000.0,-4.88384,-0.217622,0.96372,8226,1.2756948856381587,4.8886861712001926
942,133,3,150,4966,610689000000.0,-4.89926,-0.217199,0.780843,8227,1.2692164411015845,4.904072180667919
950,132,4,189,4943,610689000000.0,-4.90176,-0.214403,0.599295,8228,1.252260604554432,4.906446753406074
929,130,5,124,4914,610689000000.0,-4.89149,-0.212418,0.418444,8229,1.2432830264155441,4.89610006299136
662,120,6,144,4090,610689000000.0,-4.08127,-0.176341,0.200197,8230,1.2370309603635052,4.085077840284197
688,122,7,124,4101,610689000000.0,-4.09691,-0.175589,0.0517373,8231,1.227065692547363,4.100671048136025
78,17,8,144,2391,610689000000.0,-2.38816,-0.101762,-0.0565429,8232,1.2199785857124263,2.390327109465146
69,12,9,98,948,610689000000.0,-0.945459,-0.0396968,-0.0564793,8233,1.2021272051576957,0.946292003882121
0,0,0,0,0,0.0,0.0,0.0,0.0,8234,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,8235,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,8236,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,8237,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,8238,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,8239,,0.0
909,134,0,192,5055,610689000000.0,-4.86909,-0.191027,1.34314,8240,1.1233547267140824,4.872835800930399
877,130,1,158,5031,610689000000.0,-4.8927,-0.18948,1.15467,8241,1.1088950630180032,4.896367629212496
891,132,2,128,4990,610689000000.0,-4.89194,-0.187915,0.965077,8242,1.0999159218535226,4.895547876471539
928,132,3,146,4968,610689000000.0,-4.90247,-0.187209,0.781158,8243,1.0934362042338168,4.906043141940458
931,132,4,177,4950,610689000000.0,-4.90992,-0.184584,0.600146,8244,1.076484548724728,4.913388409179148
943,131,5,121,4917,610689000000.0,-4.89569,-0.182512,0.4187,8245,1.0675029320522247,4.899090855071377
672,120,6,136,4096,610689000000.0,-4.08827,-0.151518,0.200491,8246,1.0612521183896746,4.091076789455802
734,124,7,107,4107,610689000000.0,-4.10391,-0.150668,0.0518132,8247,1.0512858586926805,4.106674826952337
99,22,8,132,2399,610689000000.0,-2.39673,-0.087399,-0.0567331,8248,1.0442093942441246,2.398323013712081
0,0,0,0,0,0.0,0.0,0.0,0.0,8249,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,8250,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,8251,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,8252,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,8253,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,8254,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,8255,,0.0
963,137,0,188,5064,610689000000.0,-4.87884,-0.161434,1.34554,8256,0.9475729341417687,4.881510082131963
913,132,1,153,5031,610689000000.0,-4.89377,-0.159455,1.15467,8257,0.9331116306123615,4.896367093052256
914,131,2,155,5003,610689000000.0,-4.90575,-0.158307,0.967598,8258,0.9241376472251224,4.9083035937836
895,130,3,175,4965,610689000000.0,-4.90057,-0.15703,0.780685,8259,0.9176563974923451,4.903085227262524
970,133,4,175,4954,610689000000.0,-4.91493,-0.154578,0.600632,8260,0.9006993544714242,4.917360192520373
947,132,5,138,4920,610689000000.0,-4.89971,-0.152562,0.418956,8261,0.8917196607415925,4.902084581883916
669,120,6,110,4104,610689000000.0,-4.09711,-0.126677,0.200884,8262,0.8854712199335114,4.099067871410401
706,123,7,129,4101,610689000000.0,-4.09876,-0.1253,0.0517373,8263,0.8754996664225334,4.100674777106812
93,20,8,137,2392,610689000000.0,-2.39023,-0.0724786,-0.0565667,8264,0.8684197362763404,2.391328626591912
0,0,0,0,0,0.0,0.0,0.0,0.0,8265,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,8266,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,8267,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,8268,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,8269,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,8270,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,8271,,0.0
922,134,0,200,5070,610689000000.0,-4.88552,-0.131651,1.34714,8272,0.7717931425572615,4.887293489877705
890,131,1,173,5028,610689000000.0,-4.89174,-0.129348,1.15398,8273,0.7573346057097718,4.893449819166843
909,130,2,135,5012,610689000000.0,-4.91545,-0.128434,0.969342,8274,0.7483599891308481,4.917127616287379
943,133,3,143,4967,610689000000.0,-4.90341,-0.127009,0.781,8275,0.7418768634498422,4.905054629072035
933,132,4,191,4944,610689000000.0,-4.90586,-0.124166,0.599416,8276,0.7249156384250302,4.90743105251169
958,132,5,123,4926,610689000000.0,-4.90653,-0.122645,0.419468,8277,0.7159416018589436,4.908062595049598
667,120,6,139,4101,610689000000.0,-4.09481,-0.101461,0.200737,8278,0.7096907842064519,4.096066804950939
733,124,7,106,4103,610689000000.0,-4.10145,-0.100198,0.0517626,8279,0.6997258074103422,4.1026737308374885
86,19,8,121,2376,610689000000.0,-2.37464,-0.0574229,-0.0561864,8280,0.6926205114021415,2.37533419102332
61,11,9,108,972,610689000000.0,-0.969979,-0.022857,-0.0579278,8281,0.6749462163942574,0.9702482686869377
0,0,0,0,0,0.0,0.0,0.0,0.0,8282,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,8283,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,8284,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,8285,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,8286,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,8287,,0.0
936,135,0,200,5076,610689000000.0,-4.89202,-0.101792,1.34874,8288,0.5960125357445644,4.893078917375439
900,132,1,170,5039,610689000000.0,-4.90314,-0.0995478,1.15651,8289,0.5815544015971638,4.904150448761216
879,128,2,165,5004,610689000000.0,-4.9083,-0.0981141,0.967791,8290,0.5725786194827812,4.9092805243353945
889,129,3,160,4970,610689000000.0,-4.90706,-0.0969781,0.781473,8291,0.566093812054489,4.908018194289791
954,133,4,168,4947,610689000000.0,-4.90951,-0.0941194,0.599781,8292,0.549136665318675,4.910412090808302
948,132,5,122,4929,610689000000.0,-4.91018,-0.0925929,0.419725,8293,0.5401587801063739,4.911052949982357
671,120,6,142,4110,610689000000.0,-4.10434,-0.0765019,0.201178,8294,0.5339139166226322,4.1050529078568045
713,123,7,110,4106,610689000000.0,-4.10498,-0.0750847,0.0518005,8295,0.5239436905522085,4.105666634369392
78,17,8,129,2371,610689000000.0,-2.36995,-0.0427607,-0.0560675,8296,0.5168340741855949,2.370335731487101
0,0,0,0,0,0.0,0.0,0.0,0.0,8297,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,8298,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,8299,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,8300,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,8301,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,8302,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,8303,,0.0
923,134,0,192,5081,610689000000.0,-4.89737,-0.0718445,1.35007,8304,0.42023487855019664,4.897896951659992
897,132,1,201,5037,610689000000.0,-4.90171,-0.0694331,1.15605,8305,0.4057724288531549,4.902201737941392
896,129,2,128,4997,610689000000.0,-4.90195,-0.0679,0.966434,8306,0.3967946067021695,4.9024202402996835
895,130,3,145,4968,610689000000.0,-4.90559,-0.0668401,0.781158,8307,0.3903117329978583,4.906045336833732
986,134,4,189,4952,610689000000.0,-4.91496,-0.0640583,0.600389,8308,0.37335628711355096,4.915377428783968
937,131,5,147,4930,610689000000.0,-4.91165,-0.0624756,0.41981,8309,0.3643780773982048,4.91204732500567
708,122,6,130,4121,610689000000.0,-4.11572,-0.0514546,0.201719,8310,0.35813634480363943,4.11604162931586
676,121,7,119,4112,610689000000.0,-4.11137,-0.0499688,0.0518765,8311,0.3481637982440943,4.111673644378094
90,20,8,132,2370,610689000000.0,-2.36916,-0.0282061,-0.0560438,8312,0.34105213182563593,2.369327898303063
0,0,0,0,0,0.0,0.0,0.0,0.0,8313,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,8314,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,8315,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,8316,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,8317,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,8318,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,8319,,0.0
994,139,0,195,5092,610689000000.0,-4.90832,-0.0418845,1.353,8320,0.2444570473806349,4.908498704669305
849,128,1,177,5040,610689000000.0,-4.90497,-0.0393791,1.15674,8321,0.22999200372093248,4.9051280731920555
848,126,2,157,4995,610689000000.0,-4.90031,-0.0378057,0.966047,8322,0.22101296418591593,4.900455832578484
888,129,3,150,4967,610689000000.0,-4.90492,-0.0367313,0.781,8323,0.2145304231526554,4.905057532261949
942,132,4,178,4951,610689000000.0,-4.91427,-0.0338926,0.600267,8324,0.1975748329285798,4.914386873378485
933,130,5,142,4931,610689000000.0,-4.91294,-0.0323437,0.419895,8325,0.18859692283214377,4.913046464112637
690,121,6,130,4119,610689000000.0,-4.11396,-0.0261872,0.20162,8326,0.1823542004142002,4.1140433457905905
739,125,7,101,4124,610689000000.0,-4.12359,-0.0248139,0.0520283,8327,0.17238796569403217,4.123664658739021
83,18,8,139,2363,610689000000.0,-2.36229,-0.0136277,-0.0558774,8328,0.1652635859596304,2.362329307761153
0,0,0,0,0,0.0,0.0,0.0,0.0,8329,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,8330,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,8331,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,8332,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,8333,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,8334,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,8335,,0.0
981,138,0,190,5107,610689000000.0,-4.92294,-0.0118022,1.35699,8336,0.06867999137329298,4.922954147209258
918,133,1,169,5058,610689000000.0,-4.92263,-0.00931605,1.16088,8337,0.05421590790848701,4.92263881527861
873,127,2,156,5001,610689000000.0,-4.90633,-0.00774683,0.96721,8338,0.04523343260107429,4.906336115909207
898,130,3,144,4980,610689000000.0,-4.91789,-0.00665256,0.783049,8339,0.03875273526498749,4.917894499544958
966,133,4,164,4956,610689000000.0,-4.91935,-0.00374262,0.600875,8340,0.021795185232666516,4.919351423684271
972,133,5,134,4941,610689000000.0,-4.92301,-0.00220279,0.420749,8341,0.012818434426374358,4.923010492816746
648,119,6,154,4115,610689000000.0,-4.11005,-0.000942816,0.201424,8342,0.006571620382949975,4.110050108137614
669,121,7,101,4123,610689000000.0,-4.12267,0.000488429,0.0520157,8343,-0.003394028646588552,4.122670028933056
70,15,8,114,2358,610689000000.0,-2.35734,0.000865986,-0.0557585,8344,-0.010524010258477816,2.3573401590631238
0,0,0,0,0,0.0,0.0,0.0,0.0,8345,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,8346,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,8347,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,8348,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,8349,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,8350,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,8351,,0.0
985,138,0,163,5109,610690000000.0,-4.92485,0.0184117,1.35753,8352,-0.10710049940627742,4.924884416227135
891,131,1,165,5059,610690000000.0,-4.92357,0.0208929,1.16111,8353,-0.12156502362025828,4.923614328739651
852,126,2,159,5011,610690000000.0,-4.9161,0.0224022,0.969149,8354,-0.130544804564547,4.916151042082092
919,132,3,141,4991,610690000000.0,-4.9287,0.0235746,0.784783,8355,-0.13702546138763594,4.928756379835096
938,132,4,152,4961,610690000000.0,-4.92424,0.0264684,0.601483,8356,-0.15398447329610565,4.924311134950609
